Symbol|Security Name|Market Category|Financial Status|Round Lot Size|ETF
MGEE|MGE Energy Inc. - Common Stock|Q|N|100|N
MGIC|Magic Software Enterprises Ltd. - Ordinary Shares|Q|N|100|N
MGIH|Millennium Group International Holdings Limited - Ordinary Shares|S|N|100|N
MGNI|Magnite, Inc. - Common Stock|Q|N|100|N
MGNX|MacroGenics, Inc. - Common Stock|Q|N|100|N
MGPI|MGP Ingredients, Inc. - Common Stock|Q|N|100|N
MGRC|McGrath RentCorp - Common Stock|Q|N|100|N
MGRM|Monogram Technologies Inc. - Common Stock|S|N|100|N
MGRX|Mangoceuticals, Inc. - Common Stock|S|N|100|N
MGTX|MeiraGTx Holdings plc - Ordinary Shares|Q|N|100|N
MGX|Metagenomi, Inc. - Common Stock|Q|N|100|N
MGYR|Magyar Bancorp, Inc. - Common Stock|G|N|100|N
MHUA|Meihua International Medical Technologies Co., Ltd. - Ordinary Shares|S|D|100|N
MIDD|The Middleby Corporation - Common Stock|Q|N|100|N
MIGI|Mawson Infrastructure Group Inc. - Common Stock|S|D|100|N
MILN|Global X Millennial Consumer ETF|G|N|100|Y
MIMI|Mint Incorporation Limited - Class A Ordinary Shares|S|N|100|N
MIND|MIND Technology, Inc. - Common Stock|S|N|100|N
MINM|Minim, Inc. - Common Stock|S|D|100|N
MIRA|MIRA Pharmaceuticals, Inc. - Common Stock|S|D|100|N
MIRM|Mirum Pharmaceuticals, Inc. - common stock|G|N|100|N
MIST|Milestone Pharmaceuticals Inc. - Common Shares|Q|N|100|N
MITK|Mitek Systems, Inc. - Common Stock|S|N|100|N
MKAM|MKAM ETF|G|N|100|Y
MKDW|MKDWELL Tech Inc. - Ordinary Shares|S|D|100|N
MKDWW|MKDWELL Tech Inc. - Warrants|S|N|100|N
MKSI|MKS Inc. - Common Stock|Q|N|100|N
MKTW|MarketWise, Inc. - Class A Common Stock|G|N|100|N
MKTX|MarketAxess Holdings, Inc. - Common Stock|Q|N|100|N
MKZR|MacKenzie Realty Capital, Inc. - Common Stock|S|N|100|N
MLAB|Mesa Laboratories, Inc. - Common Stock|Q|N|100|N
MLAC|Mountain Lake Acquisition Corp. - Class A Ordinary Shares|G|N|100|N
MLACR|Mountain Lake Acquisition Corp. - Right|G|N|100|N
MLACU|Mountain Lake Acquisition Corp. - Units|G|N|100|N
MLCO|Melco Resorts & Entertainment Limited - American Depositary Shares |Q|N|100|N
MLEC|Moolec Science SA - Ordinary shares|S|N|100|N
MLECW|Moolec Science SA - Warrant|S|N|100|N
MLGO|MicroAlgo, Inc. - Ordinary Shares|S|N|100|N
MLKN|MillerKnoll, Inc. - Common Stock|Q|N|100|N
MLTX|MoonLake Immunotherapeutics - Class A Ordinary Shares|S|N|100|N
MLYS|Mineralys Therapeutics, Inc. - Common Stock|Q|N|100|N
MMLP|Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests|Q|N|100|N
MMSI|Merit Medical Systems, Inc. - Common Stock|Q|N|100|N
MMYT|MakeMyTrip Limited - Ordinary Shares|Q|N|100|N
MNDO|MIND C.T.I. Ltd. - Ordinary Shares|G|N|100|N
MNDR|Mobile-health Network Solutions - Class A Ordinary Shares|S|N|100|N
MNDY|monday.com Ltd. - Ordinary Shares|Q|N|100|N
MNKD|MannKind Corporation - Common Stock|G|N|100|N
MNMD|Mind Medicine (MindMed) Inc. - Common Shares|Q|N|100|N
MNOV|MediciNova, Inc. - Common Stock|G|N|100|N
MNPR|Monopar Therapeutics Inc. - Common Stock|S|N|100|N
MNRO|Monro, Inc.  - Common Stock|Q|N|100|N
MNSB|MainStreet Bancshares, Inc. - Common Stock|S|N|100|N
MNSBP|MainStreet Bancshares, Inc. - Depositary Shares|S|N|100|N
MNST|Monster Beverage Corporation - Common Stock|Q|N|100|N
MNTK|Montauk Renewables, Inc. - Common Stock|S|N|100|N
MNTL|Tema Neuroscience and Mental Health ETF|G|N|100|Y
MNTS|Momentus Inc. - Class A Common Stock|S|N|100|N
MNTSW|Momentus Inc. - Warrant|S|N|100|N
MNY|MoneyHero Limited - Class A Ordinary Shares|G|D|100|N
MNYWW|MoneyHero Limited - Warrants|G|N|100|N
MOB|Mobilicom Limited - American Depositary Shares|S|N|100|N
MOBBW|Mobilicom Limited - Warrants|S|N|100|N
MOBX|Mobix Labs, Inc. - Class A Common Stock|S|D|100|N
MOBXW|Mobix Labs, Inc. - Warrants|S|N|100|N
MODD|Modular Medical, Inc. - common stock|S|N|100|N
MODL|VictoryShares WestEnd U.S. Sector ETF|G|N|100|Y
MODV|ModivCare Inc. - Common Stock|Q|D|100|N
MOFG|MidWestOne Financial Group, Inc. - Common Stock|Q|N|100|N
MOGO|Mogo Inc. - Common Shares|S|N|100|N
MOLN|Molecular Partners AG - American Depositary Shares|Q|N|100|N
MOMO|Hello Group Inc.  - American Depositary Shares|Q|N|100|N
MOOD|Relative Sentiment Tactical Allocation ETF|G|N|100|Y
MORN|Morningstar, Inc. - Common Stock|Q|N|100|N
MOVE|Movano Inc. - Common Stock|S|E|100|N
MPAA|Motorcar Parts of America, Inc. - Common Stock|Q|N|100|N
MPB|Mid Penn Bancorp - Common Stock|G|N|100|N
MPWR|Monolithic Power Systems, Inc. - Common Stock|Q|N|100|N
MQ|Marqeta, Inc. - Class A Common Stock|Q|N|100|N
MQQQ|Tradr 2X Long Innovation 100 Monthly ETF|G|N|100|Y
MRAL|GraniteShares 2x Long MARA Daily ETF|G|N|100|Y
MRAM|Everspin Technologies, Inc. - Common Stock|G|N|100|N
MRBK|Meridian Corporation - Common Stock|Q|N|100|N
MRCC|Monroe Capital Corporation - Closed End Fund|Q|N|100|N
MRCY|Mercury Systems Inc - Common Stock|Q|N|100|N
MREO|Mereo BioPharma Group plc - American Depositary Shares|S|N|100|N
MRIN|Marin Software Incorporated - Common Stock|S|E|100|N
MRKR|Marker Therapeutics, Inc. - Common Stock|S|N|100|N
MRM|MEDIROM Healthcare Technologies Inc. - American Depositary Share|S|N|100|N
MRNA|Moderna, Inc. - Common Stock|Q|N|100|N
MRNO|Murano Global Investments PLC - Ordinary Shares|S|N|100|N
MRNOW|Murano Global Investments PLC - Warrants|S|N|100|N
MRSN|Mersana Therapeutics, Inc. - Common Stock|Q|D|100|N
MRTN|Marten Transport, Ltd. - Common Stock|Q|N|100|N
MRUS|Merus N.V. - Common Shares|G|N|100|N
MRVI|Maravai LifeSciences Holdings, Inc. - Class A common stock|Q|N|100|N
MRVL|Marvell Technology, Inc. - Common Stock|Q|N|100|N
MRX|Marex Group plc - Ordinary Shares|Q|N|100|N
MSAI|MultiSensor AI Holdings, Inc. - Common Stock|S|D|100|N
MSAIW|MultiSensor AI Holdings, Inc. - Warrants|S|N|100|N
MSBI|Midland States Bancorp, Inc. - Common Stock|Q|E|100|N
MSBIP|Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A|Q|E|100|N
MSDD|GraniteShares 2x Short MSTR Daily ETF|G|N|100|Y
MSEX|Middlesex Water Company - Common Stock|Q|N|100|N
MSFD|Direxion Daily MSFT Bear 1X Shares|G|N|100|Y
MSFL|GraniteShares 2x Long MSFT Daily ETF|G|N|100|Y
MSFT|Microsoft Corporation - Common Stock|Q|N|100|N
MSFU|Direxion Daily MSFT Bull 2X Shares|G|N|100|Y
MSGM|Motorsport Games Inc. - Class A Common Stock|S|N|100|N
MSPR|MSP Recovery, Inc. - Class A Common Stock|S|D|100|N
MSPRW|MSP Recovery, Inc. - Warrant|S|D|100|N
MSPRZ|MSP Recovery, Inc. - Warrant|S|D|100|N
MSS|Maison Solutions Inc. - Class A Common Stock|S|N|100|N
MST|Defiance Leveraged Long Income MSTR ETF|G|N|100|Y
MSTP|GraniteShares 2x Long MSTR Daily ETF|G|N|100|Y
MSTR|MicroStrategy Incorporated - Class A Common Stock|Q|N|100|N
MSTX|Defiance Daily Target 2x Long MSTR ETF|G|N|100|Y
MSW|Ming Shing Group Holdings Limited - Ordinary Shares|S|N|100|N
MTC|MMTec, Inc. - Common Shares|S|N|100|N
MTCH|Match Group, Inc. - Common Stock|Q|N|100|N
MTEK|Maris-Tech Ltd. - ordinary shares|S|N|100|N
MTEKW|Maris-Tech Ltd. - Warrants|S|N|100|N
MTEN|Mingteng International Corporation Inc. - Ordinary Shares|S|N|100|N
MTEX|Mannatech, Incorporated - Common Stock|S|N|100|N
MTLS|Materialise NV - American Depositary Shares|Q|N|100|N
MTRX|Matrix Service Company - Common Stock|Q|N|100|N
MTSI|MACOM Technology Solutions Holdings, Inc. - Common Stock|Q|N|100|N
MTSR|Metsera, Inc. - Common Stock|Q|N|100|N
MTVA|MetaVia Inc.  - Common Stock|S|D|100|N
MU|Micron Technology, Inc. - Common Stock|Q|N|100|N
MUD|Direxion Daily MU Bear 1X Shares|G|N|100|Y
MULL|GraniteShares 2x Long MU Daily ETF|G|N|100|Y
MULN|Mullen Automotive, Inc. - Common Stock|S|D|100|N
MURA|Mural Oncology plc - Ordinary Shares|G|N|100|N
MUU|Direxion Daily MU Bull 2X Shares|G|N|100|Y
MVBF|MVB Financial Corp. - Common Stock|S|N|100|N
MVIS|MicroVision, Inc. - Common Stock|G|N|100|N
MVLL|GraniteShares 2x Long MRVL Daily ETF|G|N|100|Y
MVST|Microvast Holdings, Inc. - Common Stock|S|N|100|N
MVSTW|Microvast Holdings, Inc. - Warrant|S|N|100|N
MWYN|Marwynn Holdings, Inc. - Common stock|S|N|100|N
MXCT|MaxCyte, Inc. - Common Stock|Q|N|100|N
MXL|MaxLinear, Inc - Common Stock|Q|N|100|N
MYCF|SPDR SSGA My2026 Corporate Bond ETF|G|N|100|Y
MYCG|SPDR SSGA My2027 Corporate Bond ETF|G|N|100|Y
MYCH|SPDR SSGA My2028 Corporate Bond ETF|G|N|100|Y
MYCI|SPDR SSGA My2029 Corporate Bond ETF|G|N|100|Y
MYCJ|SPDR SSGA My2030 Corporate Bond ETF|G|N|100|Y
MYCK|SPDR SSGA My2031 Corporate Bond ETF|G|N|100|Y
MYCL|SPDR SSGA My2032 Corporate Bond ETF|G|N|100|Y
MYCM|SPDR SSGA My2033 Corporate Bond ETF|G|N|100|Y
MYCN|SPDR SSGA My2034 Corporate Bond ETF|G|N|100|Y
MYFW|First Western Financial, Inc. - Common Stock|Q|N|100|N
MYGN|Myriad Genetics, Inc. - Common Stock|Q|N|100|N
MYMF|SPDR SSGA My2026 Municipal Bond ETF|G|N|100|Y
MYMG|SPDR SSGA My2027 Municipal Bond ETF|G|N|100|Y
MYMH|SPDR SSGA My2028 Municipal Bond ETF|G|N|100|Y
MYMI|SPDR SSGA My2029 Municipal Bond ETF|G|N|100|Y
MYMJ|SPDR SSGA My2030 Municipal Bond ETF|G|N|100|Y
MYNZ|Mainz Biomed N.V. - Ordinary Shares|S|N|100|N
MYPS|PLAYSTUDIOS, Inc.  - Class A Common Stock|G|N|100|N
MYPSW|PLAYSTUDIOS, Inc.  - Warrant|G|N|100|N
MYRG|MYR Group, Inc. - Common Stock|Q|N|100|N
MYSZ|My Size, Inc. - Common Stock|S|N|100|N
NA|Nano Labs Ltd - Class A Ordinary Shares|S|N|100|N
NAAS|NaaS Technology Inc. - American Depositary Shares|S|E|100|N
NAGE|Niagen Bioscience, Inc. - Common Stock|S|N|100|N
NAII|Natural Alternatives International, Inc. - Common Stock|G|N|100|N
NAKA|Kindly MD, Inc. - Common Stock|S|N|100|N
NAKAW|Kindly MD, Inc. - Warrants|S|N|100|N
NAMI|Jinxin Technology Holding Company - American Depositary Shares|S|N|100|N
NAMM|Namib Minerals - Ordinary Shares|G|N|100|N
NAMMW|Namib Minerals - Warrants|S|N|100|N
NAMS|NewAmsterdam Pharma Company N.V. - Ordinary Shares|G|N|100|N
NAMSW|NewAmsterdam Pharma Company N.V. - Warrant|G|N|100|N
NAOV|NanoVibronix, Inc. - Common Stock|S|N|100|N
NATH|Nathan's Famous, Inc. - Common Stock|Q|N|100|N
NATO|Themes Transatlantic Defense ETF|G|N|100|Y
NATR|Nature's Sunshine Products, Inc. - Common Stock|S|N|100|N
NAUT|Nautilus Biotechnology, Inc. - Common Stock|Q|D|100|N
NAVI|Navient Corporation - Common Stock|Q|N|100|N
NB|NioCorp Developments Ltd. - Common Stock|G|N|100|N
NBBK|NB Bancorp, Inc. - Common Stock|S|N|100|N
NBIS|Nebius Group N.V. - Class A Ordinary Shares|Q|N|100|N
NBIX|Neurocrine Biosciences, Inc. - Common Stock|Q|N|100|N
NBN|Northeast Bank - Common Stock|G|N|100|N
NBTB|NBT Bancorp Inc. - Common Stock|Q|N|100|N
NBTX|Nanobiotix S.A. - ADSs|Q|N|100|N
NCEW|New Century Logistics (BVI) Limited - Ordinary Shares|S|N|100|N
NCI|Neo-Concept International Group Holdings Limited - Class A Ordinary Shares|S|D|100|N
NCIQ|Hashdex Nasdaq Crypto Index US ETF - Hashdex Nasdaq Crypto Index US ETF|G|N|100|N
NCMI|National CineMedia, Inc. - Common Stock|Q|N|100|N
NCNA|NuCana plc - American Depositary Shares|S|N|100|N
NCNO|nCino, Inc. - Common Stock|Q|N|100|N
NCPB|Nuveen Core Plus Bond ETF|G|N|100|Y
NCPL|Netcapital Inc. - Common Stock|S|N|100|N
NCPLW|Netcapital Inc. - warrants|S|N|100|N
NCRA|Nocera, Inc. - common stock|S|D|100|N
NCSM|NCS Multistage Holdings, Inc. - Common Stock|S|N|100|N
NCT|Intercont (Cayman) Limited - Ordinary shares|S|N|100|N
NCTY|The9 Limited - American Depository Shares|S|N|100|N
NDAA|Ned Davis Research 360 Dynamic Allocation ETF|G|N|100|Y
NDAQ|Nasdaq, Inc. - Common Stock|Q|N|100|N
NDLS|Noodles & Company - Common Stock|Q|N|100|N
NDRA|ENDRA Life Sciences Inc. - Common Stock|S|D|100|N
NDSN|Nordson Corporation - Common Stock|Q|N|100|N
NECB|NorthEast Community Bancorp, Inc. - Common Stock|S|N|100|N
NEGG|Newegg Commerce, Inc. - Common Shares|S|N|100|N
NEHC|New Era Helium Inc - Common Stock|G|D|100|N
NEHCW|New Era Helium Inc - Warrants|S|N|100|N
NEO|NeoGenomics, Inc. - Common Stock|S|N|100|N
NEOG|Neogen Corporation - Common Stock|Q|N|100|N
NEON|Neonode Inc. - Common Stock|S|N|100|N
NEOV|NeoVolta Inc. - Common Stock|S|N|100|N
NEOVW|NeoVolta Inc. - Warrant|S|N|100|N
NEPH|Nephros, Inc. - Common Stock|S|N|100|N
NERD|Roundhill Video Games ETF|G|N|100|Y
NERV|Minerva Neurosciences, Inc - Common Stock|S|N|100|N
NESR|National Energy Services Reunited Corp - Ordinary Shares|S|N|100|N
NESRW|National Energy Services Reunited Corp - Warrants|S|N|100|N
NETD|Nabors Energy Transition Corp. II - Class A Ordinary Shares|G|N|100|N
NETDU|Nabors Energy Transition Corp. II - Unit|G|N|100|N
NETDW|Nabors Energy Transition Corp. II - Warrant|G|N|100|N
NEUP|Neuphoria Therapeutics Inc. - Common Stock|G|N|100|N
NEWT|NewtekOne, Inc. - Common Stock|G|N|100|N
NEWTG|NewtekOne, Inc. - 8.50% Fixed Rate Senior Notes due 2029|G|N|100|N
NEWTH|NewtekOne, Inc. - 8.625% Fixed Rate Senior Notes due 2029|G|N|100|N
NEWTI|NewtekOne, Inc. - 8.00% Fixed Rate Senior Notes due 2028|G|N|100|N
NEWTZ|NewtekOne, Inc. - 5.50% Notes Due 2026|G|N|100|N
NEWZ|StockSnips AI-Powered Sentiment US All Cap ETF|G|N|100|Y
NEXN|Nexxen International Ltd. - Ordinary Shares|G|N|100|N
NEXT|NextDecade Corporation - Common Stock|S|N|100|N
NFBK|Northfield Bancorp, Inc. - Common Stock|Q|N|100|N
NFE|New Fortress Energy Inc. - Class A Common Stock|Q|E|100|N
NFLX|Netflix, Inc. - Common Stock|Q|N|100|N
NFTY|First Trust India Nifty 50 Equal Weight ETF|G|N|100|Y
NFXL|Direxion Daily NFLX Bull 2X Shares|G|N|100|Y
NFXS|Direxion Daily NFLX Bear 1X Shares|G|N|100|Y
NGNE|Neurogene Inc. - Common Stock|G|N|100|N
NHIC|NewHold Investment Corp III - Class A Ordinary shares|G|N|100|N
NHICU|NewHold Investment Corp III - Units|G|N|100|N
NHICW|NewHold Investment Corp III - Warrants|G|N|100|N
NHPAP|National Healthcare Properties, Inc. - 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock|G|N|100|N
NHPBP|National Healthcare Properties, Inc. - 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock|G|N|100|N
NHTC|Natural Health Trends Corp. - Commn Stock|S|N|100|N
NICE|NICE Ltd - American Depositary Shares each representing one Ordinary Share|Q|N|100|N
NIKL|Sprott Nickel Miners ETF|G|N|100|Y
NIOBW|NioCorp Developments Ltd. - Warrant|S|N|100|N
NIPG|NIP Group Inc. - American Depositary Shares|G|N|100|N
NISN|NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares|S|N|100|N
NITO|N2OFF, Inc. - Common Stock|S|D|100|N
NIU|Niu Technologies - American Depositary Shares|G|N|100|N
NIVF|NewGenIvf Group Limited - Class A Ordinary Shares|S|N|100|N
NIVFW|NewGenIvf Group Limited - Warrants|S|N|100|N
NIXT|Research Affiliates Deletions ETF|G|N|100|Y
NIXX|Nixxy, Inc. - Common Stock|S|N|100|N
NIXXW|Nixxy, Inc. - Warrant|S|N|100|N
NKSH|National Bankshares, Inc. - Common Stock|S|N|100|N
NKTR|Nektar Therapeutics - Common Stock|S|D|100|N
NKTX|Nkarta, Inc. - Common Stock|Q|N|100|N
NLSP|NLS Pharmaceutics Ltd. - Common Shares|S|N|100|N
NLSPW|NLS Pharmaceutics Ltd. - Warrant|S|N|100|N
NMFC|New Mountain Finance Corporation - Common Stock|Q|N|100|N
NMFCZ|New Mountain Finance Corporation - 8.250% Notes due 2028|G|N|100|N
NMIH|NMI Holdings Inc - Common Stock|G|N|100|N
NMRA|Neumora Therapeutics, Inc. - Common Stock|Q|D|100|N
NMRK|Newmark Group, Inc. - Class A Common Stock|Q|N|100|N
NMTC|NeuroOne Medical Technologies Corporation - Common Stock|S|D|100|N
NN|NextNav Inc. - Common stock|S|N|100|N
NNAVW|NextNav Inc. - Warrant|S|N|100|N
NNBR|NN, Inc. - Common Stock|Q|N|100|N
NNDM|Nano Dimension Ltd. - American Depositary Shares|S|N|100|N
NNE|Nano Nuclear Energy Inc. - common stock|S|N|100|N
NNNN|Anbio Biotechnology - Class A Ordinary Shares|G|N|100|N
NNOX|NANO-X IMAGING LTD - Ordinary Shares|G|N|100|N
NODK|NI Holdings, Inc. - Common Stock|S|N|100|N
NOEM|CO2 Energy Transition Corp. - Common Stock|G|N|100|N
NOEMR|CO2 Energy Transition Corp. - Right|G|N|100|N
NOEMU|CO2 Energy Transition Corp. - Unit|G|N|100|N
NOEMW|CO2 Energy Transition Corp. - Warrant|G|N|100|N
NOTV|Inotiv, Inc. - Common Stock|S|N|100|N
NOVT|Novanta Inc. - Common Shares|Q|N|100|N
NPACU|New Providence Acquisition Corp. III - Units|G|N|100|N
NPCE|Neuropace, Inc. - Common Stock|G|N|100|N
NPFI|Nuveen Preferred and Income ETF|G|N|100|Y
NRC|National Research Corporation - Common Stock|Q|N|100|N
NRDS|NerdWallet, Inc. - Class A Common Stock|G|N|100|N
NRES|Xtrackers RREEF Global Natural Resources ETF|G|N|100|Y
NRIM|Northrim BanCorp Inc - Common Stock|Q|N|100|N
NRIX|Nurix Therapeutics, Inc. - Common stock|G|N|100|N
NRSN|NeuroSense Therapeutics Ltd. - Ordinary Shares|S|N|100|N
NRSNW|NeuroSense Therapeutics Ltd. - Warrant|S|N|100|N
NRXP|NRX Pharmaceuticals, Inc. - Common Stock|S|N|100|N
NRXPW|NRX Pharmaceuticals, Inc. - Warrant|S|N|100|N
NSCR|Nuveen Sustainable Core ETF|G|N|100|Y
NSI|National Security Emerging Markets Index ETF|G|N|100|Y
NSIT|Insight Enterprises, Inc. - Common Stock|Q|N|100|N
NSPR|InspireMD Inc. - Common Stock|S|N|100|N
NSSC|NAPCO Security Technologies, Inc. - Common Stock|Q|N|100|N
NSTS|NSTS Bancorp, Inc. - Common Stock|S|D|100|N
NSYS|Nortech Systems Incorporated - Common Stock|S|N|100|N
NTAP|NetApp, Inc. - Common Stock|Q|N|100|N
NTCL|NETCLASS TECHNOLOGY INC - Class A Ordinary Shares|S|N|100|N
NTCT|NetScout Systems, Inc. - Common Stock|Q|N|100|N
NTES|NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares|Q|N|100|N
NTGR|NETGEAR, Inc. - Common Stock|Q|N|100|N
NTHI|NeOnc Technologies Holdings, Inc. - Common Stock|G|N|100|N
NTIC|Northern Technologies International Corporation - Common Stock|G|N|100|N
NTLA|Intellia Therapeutics, Inc. - Common Stock|G|N|100|N
NTNX|Nutanix, Inc. - Class A Common Stock|Q|N|100|N
NTRA|Natera, Inc. - Common Stock|Q|N|100|N
NTRB|Nutriband Inc. - Common Stock|S|N|100|N
NTRBW|Nutriband Inc. - Warrant|S|N|100|N
NTRP|NextTrip, Inc. - Common Stock|S|N|100|N
NTRS|Northern Trust Corporation - Common Stock|Q|N|100|N
NTRSO|Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock|Q|N|100|N
NTWK|NETSOL Technologies Inc. - Common Stock|S|N|100|N
NTWO|Newbury Street II Acquisition Corp - Class A Ordinary Shares|G|N|100|N
NTWOU|Newbury Street II Acquisition Corp - Unit|G|N|100|N
NTWOW|Newbury Street II Acquisition Corp - Warrant|G|N|100|N
NUKK|Nukkleus Inc. - Ordinary Shares|G|N|100|N
NUKKW|Nukkleus Inc. - Warrants|S|N|100|N
NUSB|Nuveen Ultra Short Income ETF|G|N|100|Y
NUTX|Nutex Health Inc. - Common Stock|S|N|100|N
NUVL|Nuvalent, Inc. - Class A Common Stock|Q|N|100|N
NUWE|Nuwellis, Inc. - Common Stock|S|N|100|N
NVA|Nova Minerals Limited - American Depositary Shares|S|N|100|N
NVAWW|Nova Minerals Limited - Warrant|S|N|100|N
NVAX|Novavax, Inc. - Common Stock|Q|N|100|N
NVCR|NovoCure Limited - Ordinary Shares|Q|N|100|N
NVCT|Nuvectis Pharma, Inc. - Common Stock|S|N|100|N
NVD|GraniteShares 2x Short NVDA Daily ETF|G|N|100|Y
NVDA|NVIDIA Corporation - Common Stock|Q|N|100|N
NVDD|Direxion Daily NVDA Bear 1X Shares|G|N|100|Y
NVDG|Leverage Shares 2X Long NVDA Daily ETF|G|N|100|Y
NVDL|GraniteShares 2x Long NVDA Daily ETF|G|N|100|Y
NVDS|Tradr 1.5X Short NVDA Daily ETF|G|N|100|Y
NVDU|Direxion Daily NVDA Bull 2X Shares|G|N|100|Y
NVEC|NVE Corporation - Common Stock|S|N|100|N
NVEE|NV5 Global, Inc. - Common Stock|Q|N|100|N
NVFY|Nova Lifestyle, Inc - Common Stock|S|N|100|N
NVMI|Nova Ltd. - Ordinary Shares|Q|N|100|N
NVNI|Nvni Group Limited - Ordinary Shares|S|D|100|N
NVNIW|Nvni Group Limited - Warrants|S|D|100|N
NVNO|enVVeno Medical Corporation - Common Stock|S|N|100|N
NVTS|Navitas Semiconductor Corporation - Common Stock|G|N|100|N
NVVE|Nuvve Holding Corp. - Common Stock|S|D|100|N
NVVEW|Nuvve Holding Corp. - Warrant|S|D|100|N
NVX|NOVONIX Limited - American Depository Shares|G|N|100|N
NVYY|GraniteShares YieldBOOST NVDA ETF|G|N|100|Y
NWBI|Northwest Bancshares, Inc. - Common Stock|Q|N|100|N
NWE|NorthWestern Energy Group, Inc.  - Common Stock|Q|N|100|N
NWFL|Norwood Financial Corp. - Common Stock|G|N|100|N
NWGL|Nature Wood Group Limited - American Depositary Shares|S|N|100|N
NWL|Newell Brands Inc. - Common Stock|Q|N|100|N
NWPX|Northwest Pipe Company - Common Stock|Q|N|100|N
NWS|News Corporation - Class B Common Stock|Q|N|100|N
NWSA|News Corporation - Class A Common Stock|Q|N|100|N
NWTG|Newton Golf Company, Inc. - Common Stock|S|N|100|N
NWTN|NWTN Inc. - Class B Ordinary Shares|S|N|100|N
NWTNW|NWTN Inc. - Warrant|S|N|100|N
NXGL|NexGel, Inc - Common Stock|S|N|100|N
NXGLW|NexGel, Inc - Warrant|S|N|100|N
NXL|Nexalin Technology, Inc. - Common Stock|S|N|100|N
NXLIW|Nexalin Technology, Inc. - Warrant|S|N|100|N
NXPI|NXP Semiconductors N.V. - Common Stock|Q|N|100|N
NXPL|NextPlat Corp - Common Stock|S|D|100|N
NXPLW|NextPlat Corp - Warrants|S|N|100|N
NXST|Nexstar Media Group, Inc. - Common Stock|Q|N|100|N
NXT|Nextracker Inc. - Class A Common Stock|Q|N|100|N
NXTC|NextCure, Inc. - Common Stock|Q|D|100|N
NXTG|First Trust Indxx NextG ETF|G|N|100|Y
NXTT|Next Technology Holding Inc. - Ordinary Shares|S|D|100|N
NXXT|NextNRG, Inc. - Common Stock|S|N|100|N
NYAX|Nayax Ltd. - Ordinary Shares|Q|N|100|N
NYMT|New York Mortgage Trust, Inc. - Common Stock|Q|N|100|N
NYMTG|New York Mortgage Trust, Inc. - 9.125% Senior Notes Due 2030|Q|N|100|N
NYMTI|New York Mortgage Trust, Inc. - 9.125% Senior Notes Due 2029|Q|N|100|N
NYMTL|New York Mortgage Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share|Q|N|100|N
NYMTM|New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock|Q|N|100|N
NYMTN|New York Mortgage Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock|Q|N|100|N
NYMTZ|New York Mortgage Trust, Inc. - 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share|Q|N|100|N
NYXH|Nyxoah SA - Ordinary Shares|G|N|100|N
NZAC|SPDR MSCI ACWI Climate Paris Aligned ETF|G|N|100|Y
NZUS|SPDR MSCI USA Climate Paris Aligned ETF|G|N|100|Y
OABI|OmniAb, Inc. - Common Stock|G|N|100|N
OABIW|OmniAb, Inc. - Warrant|S|N|100|N
OACC|Oaktree Acquisition Corp. III Life Sciences - Class A Ordinary Share|G|N|100|N
OACCU|Oaktree Acquisition Corp. III Life Sciences - Unit|G|N|100|N
